year|oshpd_id|county|facility|medi_cal|medicare|private_coverage|uninsured|other_payer|self_pay
2013|106420522|SANTA BARBARA|SANTA YNEZ VALLEY COTTAGE HOSPITAL|831.0|2232.0|2872.0|694.0|""|""
2012|106370755|SAN DIEGO|PALOMAR HEALTH DOWNTOWN CAMPUS|14406.0|11394.0|22144.0|7029.0|""|""
2011|106190413|Los Angeles|CITRUS VALLEY MEDICAL CENTER - IC CAMPUS|1182.0|2295.0|5774.0|2261.0|""|""
2010|106100697|FRESNO|COALINGA REGIONAL MEDICAL CENTER|1392.0|739.0|5355.0|1209.0|""|""
2010|106100717|FRESNO|COMMUNITY REGIONAL MEDICAL CENTER-FRESNO|35854.0|7185.0|21276.0|17477.0|""|""
2010|106191306|LOS ANGELES|LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER|||||""|""
2018|106196168|LOS ANGELES|MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH|||||""|""
2018|106291053|NEVADA|TAHOE FOREST HOSPITAL|1567.0|1669.0|7211.0||""|""
2018|106361110|SAN BERNARDINO|BEAR VALLEY COMMUNITY HOSPITAL|3414.0|1311.0|5808.0||""|""
2018|106364014|SAN BERNARDINO|LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER|||||""|""
2018|106364144|SAN BERNARDINO|DESERT VALLEY HOSPITAL|2769.0|5211.0|19825.0||""|""
2018|106382715|SAN FRANCISCO|CHINESE HOSPITAL|1110.0|1595.0|2217.0||""|""
2018|106430883|SANTA CLARA|SANTA CLARA VALLEY MEDICAL CENTER|34739.0|6055.0|20101.0||""|""
2018|106554011|TUOLUMNE|ADVENTIST HEALTH SONORA - GREENLEY|10698.0|10154.0|8202.0||""|""
2017|106071018|CONTRA COSTA|JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS|3292.0|32975.0|10492.0||""|""
2017|106190470|LOS ANGELES|PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE|26848.0|8253.0|16051.0||""|""
2017|106334487|RIVERSIDE|RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER|42757.0|7781.0|7488.0|8270.0|""|""
2017|106430763|SANTA CLARA|EL CAMINO HOSPITAL|11154.0|9993.0|25359.0||""|""
2016|106301209|ORANGE|HUNTINGTON BEACH HOSPITAL|7198.0|459.0|5653.0|2017.0|""|""
2016|106420491|SANTA BARBARA|LOMPOC VALLEY MEDICAL CENTER|12103.0|5108.0|4828.0||""|""
2016|106481357|SOLANO|NORTH BAY MEDICAL CENTER|35067.0|11318.0|11726.0||""|""
2016|106574010|YOLO|SUTTER DAVIS HOSPITAL|10956.0|4590.0|9212.0|1660.0|""|""
2015|106361318|SAN BERNARDINO|SAN ANTONIO COMMUNITY HOSPITAL|24009.0|22900.0|12475.0|6438.0|""|""
2015|106491338|SONOMA|PALM DRIVE HOSPITAL|28.0|199.0|453.0|42.0|""|""
2014|106321016|PLUMAS|SENECA HEALTHCARE DISTRICT|634.0|878.0|966.0||""|""
2014|106121031|HUMBOLDT|JEROLD PHELPS COMMUNITY HOSPITAL|850.0|608.0|583.0|910.0|""|""
2014|106484044|SOLANO|KAISER FOUNDATION HOSPITAL - VACAVILLE|5304.0|6937.0|20344.0||""|""
2014|106361343|SAN BERNARDINO|ST. MARY MEDICAL CENTER - APPLE VALLEY|18372.0|8915.0|24939.0||""|""
2014|106301340|ORANGE|ST. JOSEPH HOSPITAL - ORANGE|29453.0|13296.0|18087.0||""|""
2012|106341051|SACRAMENTO|SUTTER GENERAL HOSPITAL|9251.0|9040.0|14346.0|12066.0|""|""
2012|106430905|SANTA CLARA|STANFORD HOSPITAL|12284.0|5031.0|13333.0|8721.0|""|""
2011|106013619|Alameda|SAN LEANDRO HOSPITAL|3297.0|4840.0|10883.0|3947.0|""|""
2010|106141338|INYO|SOUTHERN INYO HOSPITAL|234.0|266.0|593.0|242.0|""|""
2018|106050932|CALAVERAS|MARK TWAIN MEDICAL CENTER|4744.0|3105.0|2584.0||""|""
2018|106190328|LOS ANGELES|GLENDORA COMMUNITY HOSPITAL|2376.0|508.0|317.0||""|""
2018|106410828|SAN MATEO|SETON COASTSIDE|1122.0|397.0|819.0|182.0|""|""
2017|106301297|ORANGE|PLACENTIA LINDA HOSPITAL|11355.0|5996.0|9987.0|2108.0|""|""
2015|106013619|ALAMEDA|SAN LEANDRO HOSPITAL|3141.0|4960.0|20166.0||""|""
2015|106190812|LOS ANGELES|VALLEY PRESBYTERIAN HOSPITAL|14262.0|4815.0|36156.0||""|""
2014|106450936|SHASTA|MAYERS MEMORIAL HOSPITAL|1302.0|1127.0|859.0||""|""
2014|106370730|SAN DIEGO|KAISER FND HOSP - SAN DIEGO|9220.0|23292.0|52562.0|4621.0|""|""
2013|106040875|BUTTE|FEATHER RIVER HOSPITAL|8196.0|6038.0|3978.0|1978.0|""|""
2013|106334048|RIVERSIDE|KAISER FOUNDATION HOSPITAL - MORENO VALLEY|12000.0|4183.0|10513.0|4211.0|""|""
2012|106361370|SAN BERNARDINO|VICTOR VALLEY GLOBAL MEDICAL CENTER|6119.0|2494.0|17470.0|6477.0|""|""
2011|106190400|Los Angeles|HUNTINGTON MEMORIAL HOSPITAL|11885.0|7575.0|15761.0|6731.0|""|""
2015|106070990|CONTRA COSTA|KAISER FND HOSP - WALNUT CREEK|3960.0|15002.0|30484.0||""|""
2013|106050932|CALAVERAS|MARK TWAIN MEDICAL CENTER|2379.0|2276.0|2914.0|1015.0|""|""
2013|106331194|RIVERSIDE|HEMET VALLEY MEDICAL CENTER|17209.0|6967.0|7666.0|7897.0|""|""
2010|106301234|ORANGE|LA PALMA INTERCOMMUNITY HOSPITAL|3719.0|1384.0|3839.0|2160.0|""|""
2018|106364430|SAN BERNARDINO|BARSTOW COMMUNITY HOSPITAL|7946.0|4186.0|16525.0|1663.0|""|""
2017|106190555|LOS ANGELES|CEDARS SINAI MEDICAL CENTER|17269.0|14145.0|25915.0||""|""
2013|106301297|ORANGE|PLACENTIA LINDA HOSPITAL|670.0|4812.0|14491.0|2634.0|""|""
2010|106370730|SAN DIEGO|KAISER FND HOSP - SAN DIEGO|4714.0|16800.0|54897.0|4349.0|""|""
2010|106370759|SAN DIEGO|PARADISE VALLEY HOSPITAL|11467.0|3820.0|3966.0|5508.0|""|""
2010|106370780|SAN DIEGO|TRI-CITY MEDICAL CENTER|15412.0|10716.0|20649.0|9973.0|""|""
2010|106370782|SAN DIEGO|UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER|8285.0|7723.0|21126.0|12564.0|""|""
2010|106370875|SAN DIEGO|SHARP CHULA VISTA MEDICAL CENTER|12533.0|7429.0|15037.0|6290.0|""|""
2010|106370977|SAN DIEGO|POMERADO HOSPITAL|4897.0|4803.0|11371.0|2198.0|""|""
2010|106380929|SAN FRANCISCO|CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS|2701.0|6495.0|31320.0|109.0|""|""
2010|106380939|SAN FRANCISCO|SAN FRANCISCO GENERAL HOSPITAL|12869.0|3630.0|18474.0|5142.0|""|""
2010|106381154|SAN FRANCISCO|UCSF MEDICAL CENTER|5550.0|5722.0|11646.0|2886.0|""|""
2010|106382715|SAN FRANCISCO|CHINESE HOSPITAL|918.0|1236.0|1684.0|295.0|""|""
2010|106391042|SAN JOAQUIN|ST. JOSEPHS MEDICAL CENTER OF STOCKTON|16887.0|6791.0|6766.0|7160.0|""|""
2010|106391056|SAN JOAQUIN|SUTTER TRACY COMMUNITY HOSPITAL|10677.0|3974.0|12126.0|5332.0|""|""
2010|106392287|SAN JOAQUIN|DOCTORS HOSPITAL OF MANTECA|2162.0|3299.0|13792.0|2708.0|""|""
2010|106400466|SAN LUIS OBISPO|ARROYO GRANDE COMMUNITY HOSPITAL|4983.0|4190.0|6673.0|2556.0|""|""
2010|106410782|SAN MATEO|SAN MATEO MEDICAL CENTER|7715.0|2743.0|15199.0|7482.0|""|""
2010|106410806|SAN MATEO|KAISER FND HOSP - SOUTH SAN FRANCISCO|555.0|6737.0|19176.0|2904.0|""|""
2010|106410891|SAN MATEO|SEQUOIA HOSPITAL|3870.0|3963.0|7946.0|2096.0|""|""
2010|106430779|SANTA CLARA|GOOD SAMARITAN HOSPITAL-SAN JOSE|1579.0|6543.0|23637.0|2742.0|""|""
2010|106431506|SANTA CLARA|KAISER FND HOSP - SAN JOSE|1790.0|7532.0|23289.0|5202.0|""|""
2010|106444013|SANTA CRUZ|WATSONVILLE COMMUNITY HOSPITAL|13991.0|3095.0|5549.0|3524.0|""|""
2010|106450940|SHASTA|SHASTA REGIONAL MEDICAL CENTER|14905.0|99.0|4370.0|5235.0|""|""
2010|106474007|SISKIYOU|FAIRCHILD MEDICAL CENTER|4167.0|3002.0|2242.0|1358.0|""|""
2010|106481357|SOLANO|NORTH BAY MEDICAL CENTER|17241.0|4972.0|5603.0|5253.0|""|""
2010|106500939|STANISLAUS|MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO|21394.0|12936.0|13319.0|8436.0|""|""
2010|106521041|TEHAMA|ST. ELIZABETH COMMUNITY HOSPITAL|13080.0|5418.0|5840.0|4850.0|""|""
2010|106560481|VENTURA|VENTURA COUNTY MEDICAL CENTER|12361.0|3862.0|8943.0|14334.0|""|""
2010|106560508|VENTURA|ST. JOHNS PLEASANT VALLEY HOSPITAL|1833.0|3274.0|7152.0|1495.0|""|""
2010|106571086|YOLO|WOODLAND MEMORIAL HOSPITAL|6130.0|3037.0|5875.0|2726.0|""|""
2010|106580996|YUBA|RIDEOUT MEMORIAL HOSPITAL|22284.0|5962.0|9456.0|7296.0|""|""
2009|106010805|Alameda|EDEN MEDICAL CENTER|6511.0|4955.0|9847.0|5454.0|""|""
2009|106010856|Alameda|KAISER FND HOSP - OAKLAND CAMPUS|7414.0|11231.0|37676.0|8794.0|""|""
2009|106010937|Alameda|ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE|10510.0|6389.0|8435.0|5718.0|""|""
2009|106010967|Alameda|ST. ROSE HOSPITAL|15481.0|3432.0|5774.0|7685.0|""|""
2009|106010987|Alameda|WASHINGTON HOSPITAL - FREMONT|14839.0|6872.0|13945.0|6361.0|""|""
2009|106014050|Alameda|VALLEYCARE MEDICAL CENTER|4721.0|2987.0|13217.0|3658.0|""|""
2009|106034002|Amador|SUTTER AMADOR HOSPITAL|4351.0|3367.0|5610.0|2166.0|""|""
2009|106040802|Butte|BIGGS GRIDLEY MEMORIAL HOSPITAL|3293.0|1641.0|1497.0|679.0|""|""
2009|106050932|Calaveras|MARK TWAIN ST. JOSEPHS HOSPITAL|2376.0|2054.0|3157.0|1792.0|""|""
2009|106070934|Contra Costa|SUTTER DELTA MEDICAL CENTER|21555.0|5485.0|11024.0|7759.0|""|""
2009|106070990|Contra Costa|KAISER FND HOSP - WALNUT CREEK|805.0|9618.0|23481.0|1418.0|""|""
2009|106071018|Contra Costa|JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS|12753.0|7679.0|13175.0|6480.0|""|""
2009|106090793|El Dorado|BARTON MEMORIAL HOSPITAL|4787.0|1938.0|7120.0|2473.0|""|""
2009|106090933|El Dorado|MARSHALL  MEDICAL CENTER (1-RH)|5494.0|4124.0|7394.0|1511.0|""|""
2009|106100697|Fresno|COALINGA REGIONAL MEDICAL CENTER|1449.0|733.0|5997.0|1201.0|""|""
2009|106100717|Fresno|COMMUNITY REGIONAL MEDICAL CENTER-FRESNO|38157.0|7748.0|19734.0|17846.0|""|""
2009|106100899|Fresno|ST. AGNES MEDICAL CENTER|24721.0|12529.0|15475.0|7105.0|""|""
2009|106121002|Humboldt|MAD RIVER COMMUNITY HOSPITAL|4776.0|2521.0|5663.0|1663.0|""|""
2009|106121031|Humboldt|JEROLD PHELPS COMMUNITY HOSPITAL|749.0|450.0|592.0|743.0|""|""
2009|106121080|Humboldt|ST. JOSEPH HOSPITAL - EUREKA|6063.0|4643.0|6279.0|2962.0|""|""
2009|106150722|Kern|BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET|26357.0|4660.0|7903.0|5762.0|""|""
2009|106150808|Kern|TEHACHAPI HOSPITAL|3937.0|2406.0||4186.0|""|""
2009|106154101|Kern|BAKERSFIELD HEART HOSPITAL|1248.0|2168.0|1590.0|730.0|""|""
2009|106160725|Kings|HANFORD COMMUNITY MEDICAL CENTER|29028.0|6742.0|18868.0|7795.0|""|""
2009|106160787|Kings|CENTRAL VALLEY GENERAL HOSPITAL|9424.0|1299.0|4705.0|2576.0|""|""
2009|106171049|Lake|ST. HELENA HOSPITAL - CLEARLAKE|6147.0|3732.0|2635.0|1779.0|""|""
2009|106184008|Lassen|BANNER LASSEN MEDICAL CENTER|2705.0|1935.0|3905.0|955.0|""|""
2009|106190034|Los Angeles|ANTELOPE VALLEY HOSPITAL|52076.0|8465.0|17850.0|18799.0|""|""
2009|106190045|Los Angeles|CATALINA ISLAND MEDICAL CENTER|220.0|209.0|681.0|285.0|""|""
2009|106190053|Los Angeles|ST. MARY MEDICAL CENTER|18716.0|4793.0|4728.0|8851.0|""|""
2009|106190066|Los Angeles|BELLFLOWER MEDICAL CENTER|5968.0|713.0|1141.0|1730.0|""|""
2009|106190110|Los Angeles|BROTMAN MEDICAL CENTER|30.0|5298.0|8057.0|4913.0|""|""
2009|106190125|Los Angeles|CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES|25652.0|4233.0|5915.0|12771.0|""|""
2009|106190170|Los Angeles|CHILDRENS HOSPITAL OF LOS ANGELES|57769.0|36.0|5087.0||""|""
2009|106190176|Los Angeles|CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL|||||""|""
2009|106190198|Los Angeles|LOS ANGELES COMMUNITY HOSPITAL|4157.0|1211.0|1966.0|954.0|""|""
2009|106190243|Los Angeles|DOWNEY REGIONAL MEDICAL CENTER|18845.0|5998.0|13004.0|5894.0|""|""
2009|106190256|Los Angeles|EAST LOS ANGELES DOCTORS HOSPITAL|7390.0|718.0|3459.0|4866.0|""|""
2009|106190280|Los Angeles|ENCINO HOSPITAL MEDICAL CENTER|1640.0|1276.0|3172.0|2167.0|""|""
2009|106190298|Los Angeles|FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL|2020.0|2085.0|13465.0|3202.0|""|""
2009|106190400|Los Angeles|HUNTINGTON MEMORIAL HOSPITAL|12391.0|5231.0|20064.0|7358.0|""|""
2009|106190431|Los Angeles|KAISER FND HOSP - HARBOR CITY|5187.0|9201.0|31043.0|2768.0|""|""
2009|106190455|Los Angeles|LANCASTER COMMUNITY HOSPITAL|5097.0|2337.0|9159.0|2909.0|""|""
2009|106190522|Los Angeles|GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER|8249.0|4093.0|6597.0|3680.0|""|""
2009|106190524|Los Angeles|MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS|6844.0|1420.0|1616.0|2794.0|""|""
2009|106190525|Los Angeles|LONG BEACH MEMORIAL MEDICAL CENTER|9936.0|4997.0|36513.0|9224.0|""|""
2009|106190529|Los Angeles|METHODIST HOSPITAL OF SOUTHERN CALIFORNIA|2995.0|6834.0|17142.0|5098.0|""|""
2009|106190555|Los Angeles|CEDARS SINAI MEDICAL CENTER|8013.0|8137.0|28637.0|10349.0|""|""
2009|106190568|Los Angeles|NORTHRIDGE HOSPITAL MEDICAL CENTER|13037.0|5068.0|12696.0|6346.0|""|""
2009|106190570|Los Angeles|NORWALK COMMUNITY HOSPITAL|2202.0|1350.0|1734.0|1577.0|""|""
2009|106190587|Los Angeles|PACIFIC HOSPITAL OF LONG BEACH|5377.0|1270.0|1317.0|1881.0|""|""
2009|106190631|Los Angeles|PRESBYTERIAN INTERCOMMUNITY HOSPITAL|17869.0|7279.0|21701.0|8584.0|""|""
2009|106190673|Los Angeles|SAN DIMAS COMMUNITY HOSPITAL|884.0|1305.0|6608.0|2061.0|""|""
2009|106190708|Los Angeles|SHERMAN OAKS HOSPITAL|3508.0|2315.0|5292.0|4227.0|""|""
2009|106190758|Los Angeles|PROVIDENCE SAINT JOSEPH MEDICAL CENTER|11028.0|7019.0|20957.0|7209.0|""|""
2009|106190762|Los Angeles|ST. VINCENT MEDICAL CENTER|1939.0|3770.0|1166.0|1183.0|""|""
2009|106190812|Los Angeles|VALLEY PRESBYTERIAN HOSPITAL|9523.0|2912.0|27579.0|7875.0|""|""
2009|106190854|Los Angeles|LOS ANGELES METROPOLITAN MEDICAL CENTER|1867.0|794.0|2035.0|1403.0|""|""
2009|106190878|Los Angeles|WHITE MEMORIAL MEDICAL CENTER|22216.0|4125.0|8915.0|2321.0|""|""
2009|106190883|Los Angeles|WHITTIER HOSPITAL MEDICAL CENTER|2598.0|2755.0|12272.0|2691.0|""|""
2009|106191227|Los Angeles|LAC/HARBOR-UCLA MEDICAL CENTER|21502.0|2340.0|15003.0|23466.0|""|""
2009|106191228|Los Angeles|LAC+USC MEDICAL CENTER|696.0|41.0|9704.0|92515.0|""|""
2009|106191231|Los Angeles|LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER|10950.0|1613.0|2477.0|26544.0|""|""
2009|106194219|Los Angeles|USC UNIVERSITY HOSPITAL|||||""|""
2009|106204019|Madera|CHILDRENS HOSPITAL CENTRAL CALIFORNIA|43174.0|14.0|15179.0|2880.0|""|""
2009|106214034|Marin|NOVATO COMMUNITY HOSPITAL|3903.0|3050.0|6097.0|1758.0|""|""
2009|106220733|Mariposa|JOHN C FREMONT HEALTHCARE DISTRICT|1265.0|1467.0|1723.0||""|""
2009|106230949|Mendocino|FRANK R HOWARD MEMORIAL HOSPITAL|3595.0|1814.0|2420.0|1275.0|""|""
2009|106231013|Mendocino|MENDOCINO COAST DISTRICT HOSPITAL|3213.0|2582.0|2339.0|777.0|""|""
2009|106240924|Merced|MEMORIAL HOSPITAL LOS BANOS|10905.0|2803.0|5572.0|3703.0|""|""
2009|106240942|Merced|MERCY MEDICAL CENTER MERCED-COMMUNITY CAMPUS|18810.0|10692.0|9292.0|9571.0|""|""
2009|106250956|Modoc|MODOC MEDICAL CENTER|1322.0|807.0|955.0|362.0|""|""
2009|106270744|Monterey|COMMUNITY HOSPITAL MONTEREY PENINSULA|10074.0|7522.0|16337.0|6219.0|""|""
2009|106270777|Monterey|GEORGE L MEE MEMORIAL HOSPITAL|4682.0|791.0|2963.0|1738.0|""|""
2009|106300032|Orange|CHILDRENS HOSPITAL OF ORANGE COUNTY|29405.0|4.0|19310.0|3772.0|""|""
2009|106300225|Orange|ORANGE COAST MEMORIAL MEDICAL CENTER|2931.0|3791.0|9150.0|1911.0|""|""
2009|106301132|Orange|KAISER FND HOSP - ANAHEIM|3746.0|10445.0|45753.0|5734.0|""|""
2009|106301140|Orange|CHAPMAN MEDICAL CENTER|20.0|1523.0|6191.0|1714.0|""|""
2009|106301188|Orange|WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM|45.0|2624.0|8494.0|3484.0|""|""
2009|106301234|Orange|LA PALMA INTERCOMMUNITY HOSPITAL|3755.0|1306.0|4474.0|2115.0|""|""
2009|106301317|Orange|SADDLEBACK MEMORIAL MEDICAL CENTER|4492.0|10441.0|19865.0|4788.0|""|""
2009|106301379|Orange|WEST ANAHEIM MEDICAL CENTER|10560.0|3053.0|5973.0|4828.0|""|""
2009|106310791|Placer|SUTTER AUBURN FAITH HOSPITAL|5402.0|5375.0|7052.0|3295.0|""|""
2009|106320986|Plumas|PLUMAS DISTRICT HOSPITAL|921.0|1195.0|1850.0|574.0|""|""
2009|106321016|Plumas|SENECA HEALTHCARE DISTRICT|782.0|732.0|1115.0|384.0|""|""
2009|106331152|Riverside|CORONA REGIONAL MEDICAL CENTER-MAIN|4857.0|2604.0|23936.0|7670.0|""|""
2009|106331164|Riverside|DESERT REGIONAL MEDICAL CENTER|7731.0|8283.0|29205.0|6741.0|""|""
2009|106331312|Riverside|RIVERSIDE COMMUNITY HOSPITAL|9707.0|8337.0|37235.0|13809.0|""|""
2009|106334018|Riverside|MENIFEE VALLEY MEDICAL CENTER|4648.0|4054.0|4198.0|3092.0|""|""
2009|106334025|Riverside|KAISER FND HOSP - RIVERSIDE|2704.0|5221.0|22492.0|2476.0|""|""
2009|106334068|Riverside|SOUTHWEST HEALTHCARE SYSTEM-MURRIETA|7939.0|4733.0|41540.0|9777.0|""|""
2009|106334487|Riverside|RIVERSIDE COUNTY REGIONAL MEDICAL CENTER|25681.0|3865.0|20957.0|31607.0|""|""
2009|106340913|Sacramento|KAISER FND HOSP - SACRAMENTO/ROSEVILLE-MORSE|10789.0|23318.0|64398.0|12451.0|""|""
2009|106340951|Sacramento|METHODIST HOSPITAL OF SACRAMENTO|21136.0|6189.0|7861.0|9379.0|""|""
2009|106341006|Sacramento|UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER|16348.0|5184.0|18663.0|796.0|""|""
2009|106341052|Sacramento|SUTTER MEMORIAL HOSPITAL|7399.0|2687.0|12536.0|4142.0|""|""
2009|106342344|Sacramento|KAISER FND HOSP - SOUTH SACRAMENTO|14058.0|9703.0|33980.0|8975.0|""|""
2009|106344011|Sacramento|SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER|||||""|""
2009|106344029|Sacramento|MERCY HOSPITAL - FOLSOM|4692.0|3438.0|11166.0|3255.0|""|""
2009|106361110|San Bernardino|BEAR VALLEY COMMUNITY HOSPITAL|2201.0|1684.0|4148.0|1826.0|""|""
2009|106361144|San Bernardino|CHINO VALLEY MEDICAL CENTER|15059.0|2037.0|8013.0|6973.0|""|""
2009|106361166|San Bernardino|MONTCLAIR HOSPITAL MEDICAL CENTER|2729.0|892.0|8838.0|3604.0|""|""
2009|106361323|San Bernardino|COMMUNITY HOSPITAL OF SAN BERNARDINO|22650.0|2064.0|5322.0|8229.0|""|""
2009|106361343|San Bernardino|ST. MARY REGIONAL MEDICAL CENTER|8291.0|870.0|39377.0|10041.0|""|""
2017|106190696|LOS ANGELES|PACIFICA HOSPITAL OF THE VALLEY|7581.0|851.0|1146.0||""|""
2017|106300225|ORANGE|ORANGE COAST MEMORIAL MEDICAL CENTER|8225.0|8093.0|10044.0||""|""
2017|106491338|SONOMA|SONOMA WEST MEDICAL CENTER|255.0|1450.0|3061.0||""|""
2016|106190434|LOS ANGELES|KAISER FOUNDATION HOSPITAL - WEST LA|20571.0|17116.0|24573.0|6584.0|""|""
2016|106190517|LOS ANGELES|PROVIDENCE TARZANA MEDICAL CENTER|19817.0|6734.0|10731.0||""|""
2015|106190568|LOS ANGELES|NORTHRIDGE HOSPITAL MEDICAL CENTER|26213.0|6485.0|10232.0||""|""
2015|106300225|ORANGE|ORANGE COAST MEMORIAL MEDICAL CENTER|7760.0|7258.0|10076.0||""|""
2015|106311000|PLACER|SUTTER ROSEVILLE MEDICAL CENTER|23957.0|12516.0|19981.0|4112.0|""|""
2015|106400466|SAN LUIS OBISPO|MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE|7184.0|6315.0|8101.0|1732.0|""|""
2015|106500852|STANISLAUS|DOCTORS MEDICAL CENTER|47971.0|11934.0|23522.0||""|""
2014|106381154|SAN FRANCISCO|UCSF MEDICAL CENTER|9920.0|5761.0|12958.0||""|""
2014|106150761|KERN|MERCY HOSPITAL - BAKERSFIELD|35789.0|10163.0|15509.0||""|""
2013|106074097|CONTRA COSTA|KAISER FOUNDATION HOSPITAL - ANTIOCH|6361.0|7824.0|21598.0|2856.0|""|""
2012|106010967|ALAMEDA|ST. ROSE HOSPITAL|14170.0|4314.0|4798.0|7197.0|""|""
2012|106164029|KINGS|ADVENTIST MEDICAL CENTER|48527.0|10607.0|23293.0|12675.0|""|""
2012|106190413|LOS ANGELES|CITRUS VALLEY MEDICAL CENTER - IC CAMPUS|846.0|3085.0|7800.0|2792.0|""|""
2012|106190796|LOS ANGELES|RONALD REAGAN UCLA MEDICAL CENTER|5576.0|6122.0|17454.0|4689.0|""|""
2012|106291023|NEVADA|SIERRA NEVADA MEMORIAL HOSPITAL|8557.0|6855.0|7204.0|3099.0|""|""
2012|106364430|SAN BERNARDINO|BARSTOW COMMUNITY HOSPITAL|1576.0|663.0|2297.0|605.0|""|""
2012|106430779|SANTA CLARA|GOOD SAMARITAN HOSPITAL-SAN JOSE|897.0|7367.0|24621.0|3252.0|""|""
2012|106450949|SHASTA|MERCY MEDICAL CENTER - REDDING|15020.0|9052.0|9211.0|6607.0|""|""
2012|106500867|STANISLAUS|EMANUEL MEDICAL CENTER|26930.0|6131.0|11353.0|8360.0|""|""
2011|106070924|Contra Costa|CONTRA COSTA REGIONAL MEDICAL CENTER|19119.0|3779.0|19839.0|7270.0|""|""
2011|106190240|Los Angeles|LAKEWOOD REGIONAL MEDICAL CENTER|3989.0|6814.0|18718.0|6915.0|""|""
2011|106331164|Riverside|DESERT REGIONAL MEDICAL CENTER|7386.0|8955.0|28882.0|5668.0|""|""
2011|106341052|Sacramento|SUTTER MEMORIAL HOSPITAL|7119.0|2639.0|11452.0|4762.0|""|""
2010|106190517|LOS ANGELES|PROVIDENCE TARZANA MEDICAL CENTER|4366.0|4323.0|9157.0|5315.0|""|""
2010|106334018|RIVERSIDE|MENIFEE VALLEY MEDICAL CENTER|4654.0|4133.0|4082.0|3023.0|""|""
2009|106190517|Los Angeles|PROVIDENCE TARZANA MEDICAL CENTER|1543.0|4736.0|12291.0|5074.0|""|""
2009|106301337|Orange|MISSION HOSPITAL LAGUNA BEACH|700.0|1717.0|5610.0|1455.0|""|""
2017|106291023|NEVADA|SIERRA NEVADA MEMORIAL HOSPITAL|9549.0|7809.0|5192.0|1611.0|""|""
2017|106364430|SAN BERNARDINO|BARSTOW COMMUNITY HOSPITAL|8255.0|4216.0|16062.0|1781.0|""|""
2017|106481094|SOLANO|SUTTER SOLANO MEDICAL CENTER|20346.0|5954.0|4938.0||""|""
2017|106301262|ORANGE|MISSION HOSPITAL REGIONAL MEDICAL CENTER|10559.0|12459.0|14868.0||""|""
2017|106040802|BUTTE|ORCHARD HOSPITAL|6942.0|1815.0|1221.0||""|""
2017|106410806|SAN MATEO|KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO|3615.0|9264.0|21424.0||""|""
2017|106410817|SAN MATEO|SETON MEDICAL CENTER|9921.0|4623.0|6501.0|1606.0|""|""
2016|106190081|LOS ANGELES|BEVERLY HOSPITAL|16045.0|6908.0|2005.0||""|""
2016|106190470|LOS ANGELES|PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE|28745.0|8926.0|17452.0|3915.0|""|""
2016|106341006|SACRAMENTO|UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER|32829.0|9949.0|13412.0||""|""
2016|106361308|SAN BERNARDINO|REDLANDS COMMUNITY HOSPITAL|21424.0|6252.0|10571.0||""|""
2015|106370771|SAN DIEGO|SCRIPPS MEMORIAL HOSPITAL - LA JOLLA|6163.0|7260.0|13160.0||""|""
2015|106434138|SANTA CLARA|ST. LOUISE REGIONAL HOSPITAL|14465.0|3126.0|7040.0||""|""
2014|106394009|SAN JOAQUIN|KAISER FND HOSP-MANTECA|6452.0|12046.0|38337.0||""|""
2014|106010937|ALAMEDA|ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE|16001.0|9867.0|6980.0|3907.0|""|""
2013|106010987|ALAMEDA|WASHINGTON HOSPITAL - FREMONT|15630.0|8962.0|11294.0|6272.0|""|""
2013|106340947|SACRAMENTO|MERCY GENERAL HOSPITAL|11776.0|7270.0|8214.0|5432.0|""|""
2011|106040937|Butte|OROVILLE HOSPITAL|13901.0|4862.0|4709.0|2852.0|""|""
